date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,year,month,bio_age_17_plus,child_to_adult_ratio,total_updates,anomaly,total_population,biometric_per_enrollment
2025-11-09,Madhya Pradesh,Mandsaur,458667,15,0,0,15,3,15,7,10,2025,11,10,0.6363636363636364,17,False,18,1.1333333333333333
2025-11-09,Madhya Pradesh,Morena,476115,8,2,0,10,5,59,28,45,2025,11,45,0.6086956521739131,73,False,64,7.3
2025-11-09,Madhya Pradesh,Morena,476444,5,1,0,6,5,32,28,21,2025,11,21,1.2727272727272727,49,False,37,8.166666666666666
2025-11-09,Madhya Pradesh,Narsinghpur,487221,3,0,0,3,1,19,25,12,2025,11,12,1.9230769230769231,37,False,20,12.333333333333334
2025-11-09,Madhya Pradesh,Neemuch,458220,2,0,0,2,5,6,16,7,2025,11,7,2.0,23,False,11,11.5
2025-11-09,Madhya Pradesh,Neemuch,458228,16,0,0,16,3,11,6,6,2025,11,6,0.8571428571428571,12,False,14,0.75
2025-11-09,Madhya Pradesh,Panna,488220,9,9,0,18,7,37,19,28,2025,11,28,0.6551724137931034,47,False,44,2.611111111111111
2025-11-09,Madhya Pradesh,Rajgarh,465674,9,2,0,11,11,32,29,53,2025,11,53,0.5370370370370371,82,False,43,7.454545454545454
2025-11-09,Madhya Pradesh,Ratlam,457114,20,5,0,25,3,35,18,26,2025,11,26,0.6666666666666666,44,False,38,1.76
2025-11-09,Madhya Pradesh,Ratlam,457226,25,5,0,30,7,25,36,40,2025,11,40,0.8780487804878049,76,False,32,2.533333333333333
2025-11-09,Madhya Pradesh,Rewa,486117,10,0,0,10,8,44,28,14,2025,11,14,1.8666666666666667,42,False,52,4.2
2025-11-09,Madhya Pradesh,Rewa,486440,4,2,0,6,3,20,15,11,2025,11,11,1.25,26,False,23,4.333333333333333
2025-11-09,Madhya Pradesh,Rewa,486446,5,0,0,5,5,13,2,7,2025,11,7,0.25,9,False,18,1.8
2025-11-09,Madhya Pradesh,Rewa,486550,6,0,0,6,0,14,7,8,2025,11,8,0.7777777777777778,15,False,14,2.5
2025-11-09,Madhya Pradesh,Rewa,486556,0,1,0,1,2,19,3,5,2025,11,5,0.5,8,False,21,8.0
2025-11-09,Madhya Pradesh,Sagar,470125,4,0,0,4,1,11,6,10,2025,11,10,0.5454545454545454,16,False,12,4.0
2025-11-09,Madhya Pradesh,Sagar,470223,5,0,0,5,0,13,8,9,2025,11,9,0.8,17,False,13,3.4
2025-11-09,Madhya Pradesh,Satna,485005,1,0,0,1,2,13,9,11,2025,11,11,0.75,20,False,15,20.0
2025-11-09,Madhya Pradesh,Satna,485661,6,1,0,7,4,18,17,27,2025,11,27,0.6071428571428571,44,False,22,6.285714285714286
2025-11-09,Madhya Pradesh,Seoni,480884,2,0,0,2,7,28,26,31,2025,11,31,0.8125,57,False,35,28.5
2025-11-09,Madhya Pradesh,Seoni,480887,5,0,0,5,5,33,13,23,2025,11,23,0.5416666666666666,36,False,38,7.2
2025-11-09,Madhya Pradesh,Seoni,480997,3,0,0,3,5,33,10,11,2025,11,11,0.8333333333333334,21,False,38,7.0
2025-11-09,Madhya Pradesh,Shajapur,465001,19,1,0,20,12,43,27,44,2025,11,44,0.6,71,False,55,3.55
2025-11-09,Madhya Pradesh,Shajapur,465333,7,0,0,7,6,9,28,39,2025,11,39,0.7,67,False,15,9.571428571428571
2025-11-09,Madhya Pradesh,Shajapur,465335,5,0,0,5,1,5,2,4,2025,11,4,0.4,6,False,6,1.2
2025-11-09,Madhya Pradesh,Shivpuri,473551,19,7,0,26,19,67,80,110,2025,11,110,0.7207207207207207,190,False,86,7.3076923076923075
2025-11-09,Madhya Pradesh,Shivpuri,473865,1,0,0,1,0,11,4,5,2025,11,5,0.6666666666666666,9,False,11,9.0
2025-11-09,Madhya Pradesh,Tikamgarh,472221,7,1,0,8,8,29,21,29,2025,11,29,0.7,50,False,37,6.25
2025-11-09,Madhya Pradesh,Ujjain,456003,6,0,0,6,0,8,5,5,2025,11,5,0.8333333333333334,10,False,8,1.6666666666666667
2025-11-09,Madhya Pradesh,Ujjain,456221,4,0,0,4,0,15,26,13,2025,11,13,1.8571428571428568,39,False,15,9.75
2025-11-09,Maharashtra,Ahmadnagar,414003,4,1,0,5,1,12,27,11,2025,11,11,2.25,38,False,13,7.6
2025-11-09,Maharashtra,Ahmadnagar,414403,1,0,0,1,1,13,104,7,2025,11,7,13.0,111,False,14,111.0
2025-11-09,Maharashtra,Ahmadnagar,414601,1,1,0,2,1,2,100,9,2025,11,9,10.0,109,False,3,54.5
2025-11-09,Maharashtra,Ahmadnagar,422602,1,0,0,1,0,6,35,4,2025,11,4,7.0,39,False,6,39.0
2025-11-09,Maharashtra,Amravati,444601,9,2,0,11,4,44,134,72,2025,11,72,1.8356164383561644,206,False,48,18.727272727272727
2025-11-09,Maharashtra,Amravati,444605,1,0,0,1,0,5,8,12,2025,11,12,0.6153846153846154,20,False,5,20.0
2025-11-09,Maharashtra,Amravati,444705,4,0,0,4,7,15,43,56,2025,11,56,0.7543859649122807,99,False,22,24.75
2025-11-09,Maharashtra,Amravati,444807,5,0,0,5,0,11,9,27,2025,11,27,0.3214285714285714,36,False,11,7.2
2025-11-09,Maharashtra,Amravati,444907,1,0,0,1,0,2,5,10,2025,11,10,0.4545454545454545,15,False,2,15.0
2025-11-09,Maharashtra,Buldhana,443101,4,0,0,4,3,9,97,30,2025,11,30,3.129032258064516,127,False,12,31.75
2025-11-09,Maharashtra,Chandrapur,441228,5,0,0,5,0,7,5,8,2025,11,8,0.5555555555555556,13,False,7,2.6
2025-11-09,Maharashtra,Dhule,424305,2,0,0,2,0,14,22,37,2025,11,37,0.5789473684210527,59,False,14,29.5
2025-11-09,Maharashtra,Dhule,425408,4,2,0,6,1,20,36,40,2025,11,40,0.8780487804878049,76,False,21,12.666666666666666
2025-11-09,Maharashtra,Hingoli,431513,5,0,0,5,1,42,70,71,2025,11,71,0.9722222222222222,141,False,43,28.2
2025-11-09,Maharashtra,Jalgaon,425002,3,1,0,4,5,22,42,35,2025,11,35,1.1666666666666667,77,False,27,19.25
2025-11-09,Maharashtra,Jalgaon,425104,1,0,0,1,2,6,5,6,2025,11,6,0.7142857142857143,11,False,8,11.0
2025-11-09,Maharashtra,Jalgaon,425311,1,0,0,1,1,6,3,17,2025,11,17,0.1666666666666666,20,False,7,20.0
2025-11-09,Maharashtra,Jalgaon,425401,9,1,0,10,5,35,53,92,2025,11,92,0.5698924731182796,145,False,40,14.5
2025-11-09,Maharashtra,Jalna,431204,7,2,0,9,6,19,125,56,2025,11,56,2.192982456140351,181,False,25,20.11111111111111
2025-11-09,Maharashtra,Kolhapur,416013,4,0,0,4,0,4,31,4,2025,11,4,6.2,35,False,4,8.75
2025-11-09,Maharashtra,Kolhapur,416113,1,0,0,1,0,7,6,4,2025,11,4,1.2,10,False,7,10.0
2025-11-09,Maharashtra,Kolhapur,416116,2,0,0,2,3,10,16,16,2025,11,16,0.9411764705882352,32,False,13,16.0
2025-11-09,Maharashtra,Kolhapur,416121,1,0,0,1,2,6,42,8,2025,11,8,4.666666666666667,50,False,8,50.0
2025-11-09,Maharashtra,Kolhapur,416508,1,0,0,1,0,3,25,17,2025,11,17,1.3888888888888888,42,False,3,42.0
2025-11-09,Maharashtra,Latur,413514,2,0,0,2,3,12,32,18,2025,11,18,1.6842105263157894,50,False,15,25.0
2025-11-09,Maharashtra,Latur,413520,1,0,0,1,12,22,71,69,2025,11,69,1.0142857142857142,140,False,34,140.0
2025-11-09,Maharashtra,Latur,413544,2,1,0,3,1,7,4,15,2025,11,15,0.25,19,False,8,6.333333333333333
2025-11-09,Maharashtra,Mumbai,400007,2,0,0,2,0,4,1,4,2025,11,4,0.2,5,False,4,2.5
2025-11-09,Maharashtra,Mumbai,400017,6,2,0,8,11,30,20,41,2025,11,41,0.4761904761904761,61,False,41,7.625
2025-11-09,Maharashtra,Mumbai,400058,2,1,0,3,0,20,3,7,2025,11,7,0.375,10,False,20,3.3333333333333335
2025-11-09,Maharashtra,Mumbai,400077,1,0,0,1,1,7,7,10,2025,11,10,0.6363636363636364,17,False,8,17.0
2025-11-09,Maharashtra,Nagpur,440012,2,0,0,2,1,1,1,0,2025,11,0,1.0,1,False,2,0.5
2025-11-09,Maharashtra,Nagpur,440016,1,0,0,1,2,14,20,14,2025,11,14,1.3333333333333333,34,False,16,34.0
2025-11-09,Maharashtra,Nagpur,440024,5,0,0,5,4,44,17,29,2025,11,29,0.5666666666666667,46,False,48,9.2
2025-11-09,Maharashtra,Nagpur,441105,1,0,0,1,0,2,4,7,2025,11,7,0.5,11,False,2,11.0
2025-11-09,Maharashtra,Nagpur,441304,3,0,0,3,1,6,7,13,2025,11,13,0.5,20,False,7,6.666666666666667
2025-11-09,Maharashtra,Nagpur,441305,2,0,0,2,0,4,9,15,2025,11,15,0.5625,24,False,4,12.0
2025-11-09,Maharashtra,Nanded,431602,1,1,0,2,1,28,35,34,2025,11,34,1.0,69,False,29,34.5
2025-11-09,Maharashtra,Nanded,431707,2,0,0,2,0,8,7,15,2025,11,15,0.4375,22,False,8,11.0
2025-11-09,Maharashtra,Nanded,431802,2,0,0,2,3,23,60,14,2025,11,14,4.0,74,False,26,37.0
2025-11-09,Maharashtra,Nashik,422002,2,0,0,2,0,7,4,5,2025,11,5,0.6666666666666666,9,False,7,4.5
2025-11-09,Maharashtra,Nashik,422007,2,0,0,2,4,20,47,60,2025,11,60,0.7704918032786885,107,False,24,53.5
2025-11-09,Maharashtra,Nashik,422207,1,0,0,1,0,6,13,11,2025,11,11,1.0833333333333333,24,False,6,24.0
2025-11-09,Maharashtra,Nashik,423212,1,1,0,2,3,15,29,17,2025,11,17,1.6111111111111112,46,False,18,23.0
2025-11-09,Maharashtra,Nashik,423502,1,0,0,1,0,14,20,25,2025,11,25,0.7692307692307693,45,False,14,45.0
2025-11-09,Maharashtra,Nashik,424109,1,0,0,1,0,2,19,20,2025,11,20,0.9047619047619048,39,False,2,39.0
2025-11-09,Maharashtra,Parbhani,431401,5,3,0,8,8,47,130,66,2025,11,66,1.9402985074626864,196,False,55,24.5
2025-11-09,Maharashtra,Pune,411016,2,0,0,2,1,9,2,8,2025,11,8,0.2222222222222222,10,False,10,5.0
2025-11-09,Maharashtra,Pune,411017,9,2,0,11,6,43,85,48,2025,11,48,1.7346938775510203,133,False,49,12.090909090909092
2025-11-09,Maharashtra,Pune,411038,6,0,0,6,6,36,13,28,2025,11,28,0.4482758620689655,41,False,42,6.833333333333333
2025-11-09,Maharashtra,Pune,411057,9,3,0,12,1,40,31,18,2025,11,18,1.631578947368421,49,False,41,4.083333333333333
2025-11-09,Maharashtra,Pune,412216,2,0,0,2,1,7,9,5,2025,11,5,1.5,14,False,8,7.0
2025-11-09,Maharashtra,Pune,412403,1,0,0,1,0,2,0,1,2025,11,1,0.0,1,False,2,1.0
2025-11-09,Maharashtra,Pune,413114,2,0,0,2,0,26,23,16,2025,11,16,1.3529411764705883,39,False,26,19.5
2025-11-09,Maharashtra,Pune,413801,1,0,0,1,5,8,32,10,2025,11,10,2.909090909090909,42,False,13,42.0
2025-11-09,Maharashtra,Raigarh,402116,0,1,0,1,0,3,0,5,2025,11,5,0.0,5,False,3,5.0
2025-11-09,Maharashtra,Ratnagiri,415613,1,0,0,1,0,2,16,3,2025,11,3,4.0,19,False,2,19.0
2025-11-09,Maharashtra,Sangli,415305,3,0,0,3,1,5,38,9,2025,11,9,3.8,47,False,6,15.666666666666666
2025-11-09,Maharashtra,Satara,415012,2,0,0,2,0,1,3,4,2025,11,4,0.6,7,False,1,3.5
2025-11-09,Maharashtra,Satara,415114,1,0,0,1,0,1,46,4,2025,11,4,9.2,50,False,1,50.0
2025-11-09,Maharashtra,Sindhudurg,416518,1,0,0,1,0,5,1,3,2025,11,3,0.25,4,False,5,4.0
2025-11-09,Maharashtra,Solapur,413112,1,1,0,2,0,15,26,7,2025,11,7,3.25,33,False,15,16.5
2025-11-09,Maharashtra,Solapur,413203,4,0,0,4,9,30,83,14,2025,11,14,5.533333333333333,97,False,39,24.25
2025-11-09,Maharashtra,Solapur,413212,1,0,0,1,2,3,19,1,2025,11,1,9.5,20,False,5,20.0
2025-11-09,Maharashtra,Solapur,413213,2,0,0,2,4,25,96,19,2025,11,19,4.8,115,False,29,57.5
2025-11-09,Maharashtra,Solapur,413251,1,0,0,1,1,1,4,5,2025,11,5,0.6666666666666666,9,False,2,9.0
2025-11-09,Maharashtra,Solapur,413305,6,1,0,7,4,18,133,32,2025,11,32,4.03030303030303,165,False,22,23.571428571428573
2025-11-09,Maharashtra,Solapur,413324,2,0,0,2,0,7,8,7,2025,11,7,1.0,15,False,7,7.5
2025-11-09,Maharashtra,Thane,400610,6,0,0,6,2,20,4,13,2025,11,13,0.2857142857142857,17,False,22,2.8333333333333335
2025-11-09,Maharashtra,Thane,421305,2,0,0,2,10,44,22,30,2025,11,30,0.7096774193548387,52,False,54,26.0
2025-11-09,Maharashtra,Wardha,442104,1,0,0,1,3,10,26,11,2025,11,11,2.1666666666666665,37,False,13,37.0
2025-11-09,Maharashtra,Washim,444506,1,0,0,1,1,8,79,39,2025,11,39,1.975,118,False,9,118.0
2025-11-09,Manipur,Tamenglong,795147,0,1,0,1,4,4,2,11,2025,11,11,0.1666666666666666,13,False,8,13.0
2025-11-09,Manipur,Tamenglong,795159,0,2,0,2,2,4,7,3,2025,11,3,1.75,10,False,6,5.0
2025-11-09,Mizoram,Aizawl,796007,3,0,0,3,0,2,3,3,2025,11,3,0.75,6,False,2,2.0
2025-11-09,Mizoram,Aizawl,796012,1,0,0,1,0,6,3,1,2025,11,1,1.5,4,False,6,4.0
2025-11-09,Mizoram,Lunglei,796701,0,1,0,1,6,21,1,8,2025,11,8,0.1111111111111111,9,False,27,9.0
2025-11-09,Mizoram,Serchhip,796181,3,0,0,3,0,6,15,6,2025,11,6,2.142857142857143,21,False,6,7.0
2025-11-09,Odisha,Angul,759127,1,0,0,1,4,20,29,21,2025,11,21,1.318181818181818,50,False,24,50.0
2025-11-09,Odisha,Baleswar,756049,2,0,0,2,2,9,7,6,2025,11,6,1.0,13,False,11,6.5
2025-11-09,Odisha,Bargarh,768037,1,0,0,1,1,4,7,1,2025,11,1,3.5,8,False,5,8.0
2025-11-09,Odisha,Bargarh,768039,6,2,0,8,3,19,8,8,2025,11,8,0.8888888888888888,16,False,22,2.0
2025-11-09,Odisha,Cuttack,754100,1,0,0,1,0,3,2,4,2025,11,4,0.4,6,False,3,6.0
2025-11-09,Odisha,Cuttack,754200,2,0,0,2,0,14,7,4,2025,11,4,1.4,11,False,14,5.5
2025-11-09,Odisha,Debagarh,768108,4,0,0,4,6,34,12,16,2025,11,16,0.7058823529411765,28,False,40,7.0
2025-11-09,Odisha,Gajapati,761200,1,0,0,1,0,5,6,4,2025,11,4,1.2,10,False,5,10.0
2025-11-09,Odisha,Ganjam,761013,3,0,0,3,0,8,5,5,2025,11,5,0.8333333333333334,10,False,8,3.3333333333333335
2025-11-09,Odisha,Ganjam,761107,1,2,0,3,2,13,8,3,2025,11,3,2.0,11,False,15,3.6666666666666665
2025-11-09,Odisha,Ganjam,761116,1,0,0,1,0,6,1,0,2025,11,0,1.0,1,False,6,1.0
2025-11-09,Odisha,Ganjam,761118,6,1,0,7,6,14,8,17,2025,11,17,0.4444444444444444,25,False,20,3.5714285714285716
2025-11-09,Odisha,Ganjam,761119,3,0,0,3,1,14,5,4,2025,11,4,1.0,9,False,15,3.0
2025-11-09,Odisha,Jharsuguda,768216,4,0,0,4,1,14,13,9,2025,11,9,1.3,22,False,15,5.5
2025-11-09,Odisha,Kandhamal,762029,1,0,0,1,0,11,0,5,2025,11,5,0.0,5,False,11,5.0
2025-11-09,Odisha,Kandhamal,762105,1,0,0,1,1,9,5,18,2025,11,18,0.2631578947368421,23,False,10,23.0
2025-11-09,Odisha,Kendrapara,754210,1,0,0,1,2,10,8,18,2025,11,18,0.4210526315789473,26,False,12,26.0
2025-11-09,Odisha,Kendrapara,754217,1,2,0,3,1,20,8,10,2025,11,10,0.7272727272727273,18,False,21,6.0
2025-11-09,Odisha,Kendrapara,754220,1,0,0,1,2,16,22,24,2025,11,24,0.88,46,False,18,46.0
2025-11-09,Odisha,Kendrapara,754223,1,0,0,1,1,8,1,7,2025,11,7,0.125,8,False,9,8.0
2025-11-09,Odisha,Kendujhar,758038,1,0,0,1,0,8,3,2,2025,11,2,1.0,5,False,8,5.0
2025-11-09,Odisha,Koraput,764020,1,0,0,1,1,3,6,2,2025,11,2,2.0,8,False,4,8.0
2025-11-09,Odisha,Koraput,764027,3,1,0,4,0,14,2,20,2025,11,20,0.0952380952380952,22,False,14,5.5
2025-11-09,Odisha,Mayurbhanj,757049,4,0,0,4,0,9,6,12,2025,11,12,0.4615384615384615,18,False,9,4.5
2025-11-09,Odisha,Mayurbhanj,757050,1,0,0,1,2,7,5,4,2025,11,4,1.0,9,False,9,9.0
2025-11-09,Odisha,Mayurbhanj,757104,2,0,0,2,0,2,2,9,2025,11,9,0.2,11,False,2,5.5
2025-11-09,Odisha,Sundergarh,769005,2,1,0,3,1,3,0,1,2025,11,1,0.0,1,False,4,0.3333333333333333
2025-11-09,Odisha,Sundergarh,770015,2,0,0,2,2,6,4,1,2025,11,1,2.0,5,False,8,2.5
2025-11-09,Punjab,Amritsar,143008,1,0,0,1,3,11,3,7,2025,11,7,0.375,10,False,14,10.0
2025-11-09,Punjab,Bathinda,151005,1,0,0,1,1,8,9,8,2025,11,8,1.0,17,False,9,17.0
2025-11-09,Punjab,Bathinda,151301,3,0,0,3,3,20,5,12,2025,11,12,0.3846153846153846,17,False,23,5.666666666666667
2025-11-09,Punjab,Faridkot,151209,1,0,0,1,0,9,1,5,2025,11,5,0.1666666666666666,6,False,9,6.0
2025-11-09,Punjab,Fatehgarh Sahib,147203,2,0,0,2,2,15,5,14,2025,11,14,0.3333333333333333,19,False,17,9.5
2025-11-09,Punjab,Fatehgarh Sahib,147301,3,2,0,5,4,38,19,23,2025,11,23,0.7916666666666666,42,False,42,8.4
2025-11-09,Punjab,Fazilka,152122,1,0,0,1,2,4,3,8,2025,11,8,0.3333333333333333,11,False,6,11.0
2025-11-09,Punjab,Gurdaspur,143604,2,0,0,2,2,10,10,13,2025,11,13,0.7142857142857143,23,False,12,11.5
2025-11-09,Punjab,Hoshiarpur,144210,2,0,0,2,0,5,2,4,2025,11,4,0.4,6,False,5,3.0
2025-11-09,Punjab,Jalandhar,144102,1,0,0,1,1,14,4,9,2025,11,9,0.4,13,False,15,13.0
2025-11-09,Punjab,Ludhiana,141008,8,1,0,9,7,95,42,50,2025,11,50,0.8235294117647058,92,False,102,10.222222222222221
2025-11-09,Punjab,Ludhiana,141414,0,1,0,1,0,6,2,4,2025,11,4,0.4,6,False,6,6.0
2025-11-09,Punjab,Mansa,151504,1,0,0,1,0,12,8,27,2025,11,27,0.2857142857142857,35,False,12,35.0
2025-11-09,Punjab,Rupnagar,140119,1,0,0,1,0,4,8,26,2025,11,26,0.2962962962962963,34,False,4,34.0
2025-11-09,Punjab,Rupnagar,140126,3,1,0,4,1,8,6,7,2025,11,7,0.75,13,False,9,3.25
2025-11-09,Punjab,Sangrur,148033,1,0,0,1,1,46,21,56,2025,11,56,0.3684210526315789,77,False,47,77.0
2025-11-09,Punjab,Tarn Taran,143303,3,0,0,3,2,20,3,15,2025,11,15,0.1875,18,False,22,6.0
2025-11-09,Rajasthan,Alwar,301028,3,1,0,4,3,22,75,9,2025,11,9,7.5,84,False,25,21.0
2025-11-09,Rajasthan,Banswara,327604,1,0,0,1,0,19,51,12,2025,11,12,3.923076923076923,63,False,19,63.0
2025-11-09,Rajasthan,Baran,325222,2,0,0,2,1,20,17,4,2025,11,4,3.4,21,False,21,10.5
2025-11-09,Rajasthan,Barmer,344035,4,1,0,5,7,8,100,24,2025,11,24,4.0,124,False,15,24.8
2025-11-09,Rajasthan,Barmer,344501,0,1,0,1,1,15,38,4,2025,11,4,7.6,42,False,16,42.0
2025-11-09,Rajasthan,Bharatpur,321205,8,1,0,9,1,28,76,19,2025,11,19,3.8,95,False,29,10.555555555555555
2025-11-09,Rajasthan,Bharatpur,321401,1,3,0,4,7,36,69,10,2025,11,10,6.2727272727272725,79,False,43,19.75
2025-11-09,Rajasthan,Bharatpur,321403,2,1,0,3,3,5,8,3,2025,11,3,2.0,11,False,8,3.6666666666666665
2025-11-09,Rajasthan,Bhilwara,311030,3,0,0,3,2,19,35,7,2025,11,7,4.375,42,False,21,14.0
2025-11-09,Rajasthan,Bhilwara,311201,5,1,0,6,1,26,57,17,2025,11,17,3.1666666666666665,74,False,27,12.333333333333334
2025-11-09,Rajasthan,Bhilwara,311602,0,3,0,3,0,43,30,11,2025,11,11,2.5,41,False,43,13.666666666666666
2025-11-09,Rajasthan,Bhilwara,311604,4,0,0,4,4,33,69,15,2025,11,15,4.3125,84,False,37,21.0
2025-11-09,Rajasthan,Bikaner,334804,3,1,0,4,5,8,47,10,2025,11,10,4.2727272727272725,57,False,13,14.25
2025-11-09,Rajasthan,Bundi,323615,1,0,0,1,3,11,2,2,2025,11,2,0.6666666666666666,4,False,14,4.0
2025-11-09,Rajasthan,Chittorgarh,323304,1,1,0,2,3,20,20,5,2025,11,5,3.333333333333333,25,False,23,12.5
2025-11-09,Rajasthan,Dausa,303323,1,0,0,1,1,5,21,11,2025,11,11,1.75,32,False,6,32.0
2025-11-09,Rajasthan,Dausa,321609,4,0,0,4,2,5,19,5,2025,11,5,3.1666666666666665,24,False,7,6.0
2025-11-09,Rajasthan,Dholpur,328023,5,0,0,5,7,29,136,7,2025,11,7,17.0,143,False,36,28.6
2025-11-09,Rajasthan,Dungarpur,314027,1,1,0,2,1,8,30,7,2025,11,7,3.75,37,False,9,18.5
2025-11-09,Rajasthan,Dungarpur,314402,2,1,0,3,7,28,85,3,2025,11,3,21.25,88,False,35,29.333333333333332
2025-11-09,Rajasthan,Ganganagar,335002,1,0,0,1,1,11,16,4,2025,11,4,3.2,20,False,12,20.0
2025-11-09,Rajasthan,Ganganagar,335025,4,0,0,4,1,7,14,4,2025,11,4,2.8,18,False,8,4.5
2025-11-09,Rajasthan,Jaipur,302001,7,1,0,8,1,38,22,21,2025,11,21,1.0,43,False,39,5.375
2025-11-09,Rajasthan,Jaipur,302002,10,1,0,11,1,52,60,36,2025,11,36,1.6216216216216215,96,False,53,8.727272727272727
2025-11-09,Rajasthan,Jaipur,302015,4,1,0,5,0,14,6,8,2025,11,8,0.6666666666666666,14,False,14,2.8
2025-11-09,Rajasthan,Jaipur,302028,2,0,0,2,0,13,44,32,2025,11,32,1.3333333333333333,76,False,13,38.0
2025-11-09,Rajasthan,Jaipur,303005,2,1,0,3,2,23,16,10,2025,11,10,1.4545454545454546,26,False,25,8.666666666666666
2025-11-09,Rajasthan,Jaipur,303006,2,0,0,2,1,9,12,6,2025,11,6,1.7142857142857142,18,False,10,9.0
2025-11-09,Rajasthan,Jaipur,303009,0,1,0,1,3,9,18,5,2025,11,5,3.0,23,False,12,23.0
2025-11-09,Rajasthan,Jaipur,303108,6,0,0,6,6,33,51,29,2025,11,29,1.7,80,False,39,13.333333333333334
2025-11-09,Rajasthan,Jaipur,303109,2,2,0,4,0,11,54,14,2025,11,14,3.6,68,False,11,17.0
2025-11-09,Rajasthan,Jaipur,303602,1,0,0,1,2,9,57,19,2025,11,19,2.85,76,False,11,76.0
2025-11-09,Rajasthan,Jaipur,303904,6,2,0,8,0,12,48,4,2025,11,4,9.6,52,False,12,6.5
2025-11-09,Rajasthan,Jalor,343027,5,4,0,9,1,9,21,8,2025,11,8,2.333333333333333,29,False,10,3.2222222222222223
2025-11-09,Rajasthan,Jalor,343041,9,11,0,20,10,51,185,32,2025,11,32,5.606060606060606,217,False,61,10.85
2025-11-09,Rajasthan,Jalor,343042,2,2,0,4,1,19,65,13,2025,11,13,4.642857142857143,78,False,20,19.5
2025-11-09,Rajasthan,Jhunjhunun,333011,1,0,0,1,2,2,11,2,2025,11,2,3.6666666666666665,13,False,4,13.0
2025-11-09,Rajasthan,Jodhpur,342008,8,0,0,8,2,26,22,27,2025,11,27,0.7857142857142857,49,False,28,6.125
2025-11-09,Rajasthan,Jodhpur,342601,1,2,0,3,3,22,113,21,2025,11,21,5.136363636363637,134,False,25,44.666666666666664
2025-11-09,Rajasthan,Karauli,322216,1,2,0,3,2,8,29,6,2025,11,6,4.142857142857143,35,False,10,11.666666666666666
2025-11-09,Rajasthan,Kota,325009,4,4,0,8,2,32,46,4,2025,11,4,9.2,50,False,34,6.25
2025-11-09,Rajasthan,Pali,306302,3,1,0,4,1,27,60,23,2025,11,23,2.5,83,False,28,20.75
2025-11-09,Rajasthan,Rajsamand,313321,2,0,0,2,5,22,27,5,2025,11,5,4.5,32,False,27,16.0
2025-11-09,Rajasthan,Rajsamand,313330,1,0,0,1,2,9,17,37,2025,11,37,0.4473684210526316,54,False,11,54.0
2025-11-09,Rajasthan,Sawai Madhopur,322214,2,0,0,2,5,23,111,11,2025,11,11,9.25,122,False,28,61.0
2025-11-09,Rajasthan,Sikar,332002,1,0,0,1,1,6,9,7,2025,11,7,1.125,16,False,7,16.0
2025-11-09,Rajasthan,Sikar,332031,1,0,0,1,0,8,16,8,2025,11,8,1.7777777777777777,24,False,8,24.0
2025-11-09,Rajasthan,Sikar,332712,2,0,0,2,0,3,22,18,2025,11,18,1.1578947368421053,40,False,3,20.0
2025-11-09,Rajasthan,Sirohi,307024,0,2,0,2,5,11,45,4,2025,11,4,9.0,49,False,16,24.5
2025-11-09,Rajasthan,Udaipur,313002,2,1,1,4,0,25,19,13,2025,11,13,1.3571428571428572,32,False,25,8.0
2025-11-09,Rajasthan,Udaipur,313003,1,0,0,1,0,6,8,3,2025,11,3,2.0,11,False,6,11.0
2025-11-09,Rajasthan,Udaipur,313601,1,0,0,1,4,11,24,3,2025,11,3,6.0,27,False,15,27.0
2025-11-09,Rajasthan,Udaipur,313803,3,0,0,3,7,38,111,23,2025,11,23,4.625,134,False,45,44.666666666666664
2025-11-09,Tamil Nadu,Ariyalur,621715,1,0,0,1,6,4,4,3,2025,11,3,1.0,7,False,10,7.0
2025-11-09,Tamil Nadu,Ariyalur,621718,1,0,0,1,1,4,14,2,2025,11,2,4.666666666666667,16,False,5,16.0
2025-11-09,Tamil Nadu,Chengalpattu,603209,0,1,0,1,1,6,0,2,2025,11,2,0.0,2,False,7,2.0
2025-11-09,Tamil Nadu,Chennai,600012,6,2,0,8,5,70,32,39,2025,11,39,0.8,71,False,75,8.875
2025-11-09,Tamil Nadu,Coimbatore,641002,0,1,0,1,2,9,1,7,2025,11,7,0.125,8,False,11,8.0
2025-11-09,Tamil Nadu,Coimbatore,641035,2,0,0,2,6,32,12,26,2025,11,26,0.4444444444444444,38,False,38,19.0
2025-11-09,Tamil Nadu,Coimbatore,641104,2,0,0,2,9,15,18,15,2025,11,15,1.125,33,False,24,16.5
2025-11-09,Tamil Nadu,Coimbatore,641401,2,0,0,2,1,1,1,1,2025,11,1,0.5,2,False,2,1.0
2025-11-09,Tamil Nadu,Cuddalore,606105,0,1,0,1,4,16,2,3,2025,11,3,0.5,5,False,20,5.0
2025-11-09,Tamil Nadu,Cuddalore,607003,4,0,0,4,5,26,3,10,2025,11,10,0.2727272727272727,13,False,31,3.25
2025-11-09,Tamil Nadu,Dindigul,624619,2,0,0,2,2,24,11,17,2025,11,17,0.6111111111111112,28,False,26,14.0
2025-11-09,Tamil Nadu,Erode,638451,1,0,0,1,1,5,2,5,2025,11,5,0.3333333333333333,7,False,6,7.0
